ga.regionId,ga.source,ga.medium,ga.sessions,ga.deviceCategory,ga.users,ga.pageviews,ga.transactions,ga.transactionRevenue
20278,philips,link-building,326,desktop,102,709,0,0
20278,philips,link-building,198,mobile,66,277,0,0
20278,philips,link-building,119,tablet,40,129,0,0
20278,plantronics,link-building,36,desktop,16,59,0,0
20278,plantronics,link-building,7,mobile,3,40,0,0
20278,plantronics,link-building,7,tablet,3,13,0,0
20278,plantronics.com,referral,53,desktop,13,277,0,0
20278,redirect.foursquare.com,referral,10,desktop,3,49,0,0
20278,redirect.viglink.com,referral,23,desktop,10,36,0,0
20278,reg_site,newsletter,376,desktop,171,1075,0,0
20278,reg_site,newsletter,284,mobile,129,771,0,0
20278,reg_site,newsletter,53,tablet,20,267,0,0
20278,remington,link-building,13,desktop,7,13,0,0
20278,remington,link-building,7,tablet,3,7,0,0
20278,revistaonoff.es,referral,10,desktop,3,49,0,0
20278,rockstargames.com,referral,49,desktop,16,49,0,0
20278,rowenta,link-building,66,desktop,26,201,0,0
20278,rowenta,link-building,20,mobile,7,178,0,0
20278,rowenta,link-building,20,tablet,10,53,0,0
20278,s0.2mdn.net,referral,13,tablet,7,13,0,0
20278,samsung,link-building,973,desktop,317,1520,0,0
20278,samsung,link-building,557,mobile,175,1174,0,0
20278,samsung,link-building,3,mobile,3,13,0,0
20278,samsung,link-building,287,tablet,89,590,0,0
20278,samsung.com,referral,7,mobile,3,7,0,0
20278,search.avira.net,referral,16,desktop,7,92,0,0
20278,search.hi.ru,referral,10,desktop,3,20,0,0
20278,search.sidecubes.com,referral,10,desktop,3,10,0,0
20278,search.smartshopping.com,referral,16,desktop,7,43,0,0
20278,search.sweetim.com,referral,7,desktop,3,7,0,0
20278,searchgol.com,referral,7,desktop,3,7,0,0
20278,shop.amd.com,referral,10,desktop,3,30,0,0
20278,shop.lenovo.com,referral,10,mobile,3,69,0,0
20278,smartgyro.es,referral,10,desktop,3,10,0,0
20278,snt148.mail.live.com,referral,10,desktop,3,129,0,0
20278,soluciona,newsletter,1121,desktop,481,4467,0,0
20278,soluciona,newsletter,1668,mobile,666,6808,0,0
20278,soluciona,newsletter,3,mobile,3,79,0,0
20278,soluciona,newsletter,303,tablet,122,1193,0,0
20278,soluciona,newsletter,3,tablet,3,23,0,0
20278,sonitron.net,referral,30,desktop,13,195,0,0
20278,spain4you.es,referral,7,desktop,3,20,0,0
20278,startpage.com,referral,10,desktop,3,20,0,0
20278,t.applesfera.com,referral,10,tablet,3,10,0,0
20278,t.co,referral,26,desktop,13,46,0,0
20278,t.co,referral,23,mobile,10,30,0,0
20278,t.co,referral,7,tablet,3,7,0,0
20278,t.xataka.com,referral,10,mobile,3,20,0,0
20278,t.xataka.com,referral,20,tablet,7,79,0,0
20278,t.xatakahome.com,referral,10,tablet,3,10,0,0
20278,tefal.es,referral,13,desktop,7,13,0,0
20278,tefal.es,referral,7,mobile,3,13,0,0
20278,tiendas-espana.es,referral,7,desktop,3,26,0,0
20278,tiendeo.com,referral,109,desktop,53,260,0,0
20278,tiendeo.com,referral,122,mobile,43,870,0,0
20278,tiendeo.com,referral,20,tablet,10,26,0,0
20278,tripadvisor.com,referral,10,desktop,3,79,0,0
20278,trust.com,referral,30,desktop,3,89,0,0
20278,trust.com,referral,26,mobile,3,607,26,1687.474827
20278,trust.com,referral,3,mobile,3,76,3,210.934353
20278,trust.com,referral,3,mobile,3,76,3,210.934353
20278,trust.com,referral,3,mobile,3,76,3,210.934353
20278,trust.com,referral,3,mobile,3,76,3,210.934353
20278,trust.com,referral,3,mobile,3,76,3,210.934353
20278,twitter,rrss,10,desktop,3,20,0,0
20278,twitter,rrss,56,mobile,23,155,0,0
20278,us-mg4.mail.yahoo.com,referral,7,desktop,3,7,0,0
20278,viview.inspsearch.com,referral,36,desktop,13,293,0,0
20278,vocento,display,198,desktop,82,880,0,0
20278,vocento,display,211,mobile,102,438,0,0
20278,vocento,display,264,tablet,129,448,0,0
20278,wdc.com,referral,23,desktop,10,73,0,0
20278,web.whatsapp.com,referral,69,desktop,26,129,0,0
20278,wheretobuy.seagate.com,referral,20,desktop,10,46,0,0
20278,wiko,link-building,26,desktop,10,76,0,0
20278,wiko,link-building,13,mobile,7,20,0,0
20278,wiko,link-building,13,tablet,7,13,0,0
20278,woxter.es,referral,10,desktop,3,40,0,0
20278,www1.delta-search.com,referral,10,desktop,3,168,0,0
20278,xataka.com,referral,524,desktop,188,1325,0,0
20278,xataka.com,referral,10,tablet,3,40,0,0
20278,xbox.com,referral,76,desktop,33,129,0,0
20278,xbox.com,referral,49,mobile,20,148,0,0
20278,xbox.com,referral,7,tablet,3,7,0,0
20278,yahoo,display,485,desktop,227,1299,0,0
20278,yahoo,display,132,mobile,63,280,0,0
20278,yahoo,display,53,tablet,26,79,0,0
20278,yahoo,organic,669,desktop,247,3379,0,0
20278,yahoo,organic,3,desktop,3,36,0,0
20278,yahoo,organic,3,desktop,3,36,0,0
20278,yahoo,organic,310,mobile,122,1487,0,0
20278,yahoo,organic,234,tablet,59,1915,0,0
20278,yahoo,organic,3,tablet,3,43,0,0
20278,yandex,organic,7,desktop,3,40,0,0
20278,yd,display,392,desktop,188,623,0,0
20278,yd,display,260,tablet,115,580,0,0
20278,yd,rtb,547,desktop,244,1536,0,0
20278,yd,rtb,3,desktop,3,66,0,0
20278,yd,rtb,16,mobile,7,16,0,0
20278,yd,rtb,92,tablet,46,138,0,0
20278,zanox,afiliacion,7,desktop,3,7,0,0
20278,zonaforo.meristation.com,referral,7,mobile,3,7,0,0
20278,zoom.ideal.es,referral,10,tablet,3,99,0,0
20278,(direct),(none),5308,desktop,1078,39457,59,1263.825805
20278,(direct),(none),10,desktop,10,234,3,13.780957
20278,(direct),(none),26,desktop,23,310,0,0
20278,(direct),(none),33,desktop,26,1325,7,129.138772
20278,(direct),(none),23,desktop,23,541,0,0
20278,(direct),(none),3,desktop,3,40,0,0
20278,(direct),(none),7,desktop,7,43,0,0
20278,(direct),(none),23,desktop,16,1184,7,129.138772
20278,(direct),(none),16,desktop,16,333,3,13.780957
20278,(direct),(none),3,desktop,3,46,0,0
20278,(direct),(none),23,desktop,20,709,3,115.357815
20278,(direct),(none),3,desktop,3,168,3,13.780957
20278,(direct),(none),7,desktop,7,89,3,115.357815
20278,(direct),(none),16507,mobile,3900,65156,26,10613.05089
20278,(direct),(none),3,mobile,3,92,3,1326.631361
20278,(direct),(none),30,mobile,26,356,3,1326.631361
20278,(direct),(none),7,mobile,7,158,0,0
20278,(direct),(none),16,mobile,13,168,3,1326.631361
20278,(direct),(none),7,mobile,7,122,3,1326.631361
20278,(direct),(none),3,mobile,3,66,0,0
20278,(direct),(none),13,mobile,13,241,3,1326.631361
20278,(direct),(none),10,mobile,7,112,3,1326.631361
20278,(direct),(none),7,mobile,7,158,0,0
20278,(direct),(none),3,mobile,3,86,0,0
20278,(direct),(none),2126,tablet,508,9406,23,13066.39083
20278,(direct),(none),7,tablet,7,73,3,1866.627262
20278,(direct),(none),3,tablet,3,13,0,0
20278,(direct),(none),3,tablet,3,66,0,0
20278,(direct),(none),3,tablet,3,7,3,1866.627262
20278,(direct),(none),3,tablet,3,66,0,0
20278,(direct),(none),3,tablet,3,66,0,0
20278,(direct),(none),3,tablet,3,7,3,1866.627262
20278,(direct),(none),3,tablet,3,66,0,0
20278,(direct),(none),3,tablet,3,66,0,0
20278,(not set),(not set),20,desktop,3,20,0,0
20278,127.0.0.1:20489,referral,7,desktop,3,7,0,0
20278,20minutos,display,46,desktop,3,211,0,0
20278,20minutos,display,56,mobile,10,63,0,0
20278,abc,display,7,desktop,3,13,0,0
20278,abc,display,7,tablet,3,20,0,0
20278,abc.es,referral,7,desktop,3,33,0,0
20278,abc.es,referral,7,tablet,3,7,0,0
20278,adslzone.net,referral,26,desktop,13,66,0,0
20278,adslzone.net,referral,20,mobile,7,20,0,0
20278,adslzone.net,referral,10,tablet,3,10,0,0
20278,airzip.inspsearch.com,referral,13,desktop,7,73,0,0
20278,alertaofertas.es,referral,7,mobile,3,7,0,0
20278,anaevenegaseducadorasocial.blogspot.com.es,referral,7,desktop,3,7,0,0
20278,androidpit.es,referral,10,desktop,3,30,0,0
20278,applesfera.com,referral,10,desktop,3,10,0,0
20278,as,display,346,desktop,112,1352,0,0
20278,as,display,950,mobile,343,1866,0,0
20278,as,display,3,mobile,3,13,0,0
20278,as,display,303,tablet,102,649,0,0
20278,as.com,referral,26,desktop,10,69,0,0
20278,as.com,referral,7,mobile,3,13,0,0
20278,as.com,referral,7,tablet,3,0,0,0
20278,ask,organic,106,desktop,23,686,0,0
20278,ask,organic,3,desktop,3,43,0,0
20278,ask,organic,3,desktop,3,43,0,0
20278,ask,organic,3,desktop,3,43,0,0
20278,ask,organic,53,mobile,16,66,0,0
20278,avg,organic,10,desktop,3,129,0,0
20278,baratometro.es,referral,40,desktop,13,69,0,0
20278,baratometro.es,referral,10,tablet,3,20,0,0
20278,barcelonalowdown.com,referral,7,tablet,3,7,0,0
20278,bay173.mail.live.com,referral,30,mobile,3,148,0,0
20278,bay173.mail.live.com,referral,3,mobile,3,16,0,0
20278,bay173.mail.live.com,referral,3,mobile,3,16,0,0
20278,bay173.mail.live.com,referral,3,mobile,3,16,0,0
20278,bing,organic,1332,desktop,293,17480,0,0
20278,bing,organic,7,desktop,7,82,0,0
20278,bing,organic,16,desktop,3,1118,0,0
20278,bing,organic,3,desktop,3,30,0,0
20278,bing,organic,10,desktop,3,795,0,0
20278,bing,organic,16,desktop,3,1118,0,0
20278,bing,organic,16,desktop,3,1118,0,0
20278,bing,organic,16,desktop,3,1118,0,0
20278,bing,organic,76,mobile,20,244,0,0
20278,bing,organic,53,tablet,16,102,0,0
20278,bing.com,referral,10,desktop,3,99,0,0
20278,blackfriday.cuponesmagicos.com,referral,10,mobile,3,10,0,0
20278,blog.ofertitas.es,referral,244,desktop,82,999,0,0
20278,blog.ofertitas.es,referral,3,desktop,3,33,0,0
20278,blog.ofertitas.es,referral,3,desktop,3,33,0,0
20278,blog.ofertitas.es,referral,3,desktop,3,33,0,0
20278,blog.ofertitas.es,referral,284,mobile,79,1507,0,0
20278,blog.ofertitas.es,referral,16,tablet,7,16,0,0
20278,blogdechollos.com,referral,10,desktop,3,10,0,0
20278,blu174.mail.live.com,referral,40,desktop,3,198,0,0
20278,blu174.mail.live.com,referral,3,desktop,3,16,0,0
20278,blu174.mail.live.com,referral,3,desktop,3,16,0,0
20278,bq,link-building,16,desktop,7,92,0,0
20278,bq.com,referral,40,desktop,16,178,0,0
20278,bq.com,referral,40,mobile,7,402,0,0
20278,bq.com,referral,3,mobile,3,40,0,0
20278,bq.com,referral,3,mobile,3,40,0,0
20278,bq.com,referral,3,mobile,3,40,0,0
20278,bueni.es,referral,20,desktop,10,20,0,0
20278,bueni.es,referral,36,mobile,7,82,0,0
20278,burbuja.info,referral,10,desktop,3,10,0,0
20278,cdn.254a.com,referral,7,desktop,3,20,0,0
20278,cdn.254a.com,referral,7,tablet,3,7,0,0
20278,cdn.viglink.com,referral,30,desktop,7,59,0,0
20278,cdn.viglink.com,referral,46,tablet,10,115,0,0
20278,cdp,cpc,40,desktop,10,92,0,0
20278,cdp,cpc,26,mobile,13,33,0,0
20278,cdp,cpc,23,tablet,3,92,0,0
20278,centrocomercialmontigala.com,referral,16,desktop,7,66,0,0
20278,centrocomercialmontigala.com,referral,13,mobile,3,13,0,0
20278,ciao,link-building,59,desktop,10,267,0,0
20278,codigos-descuento.com,referral,7,desktop,3,26,0,0
20278,col127.mail.live.com,referral,33,desktop,3,593,33,8340.775565
20278,col127.mail.live.com,referral,3,desktop,3,59,3,834.077557
20278,col127.mail.live.com,referral,3,desktop,3,59,3,834.077557
20278,col127.mail.live.com,referral,3,desktop,3,59,3,834.077557
20278,col127.mail.live.com,referral,3,desktop,3,59,3,834.077557
20278,compartoo.es,referral,7,mobile,3,40,0,0
20278,computerhoy.com,referral,7,desktop,3,7,0,0
20278,computerhoy.com,referral,10,mobile,3,69,0,0
20278,correo.movistar.es,referral,96,desktop,7,798,23,8261.980144
20278,correo.movistar.es,referral,7,desktop,7,76,0,0
20278,correo.movistar.es,referral,3,desktop,3,53,0,0
20278,correo.movistar.es,referral,3,desktop,3,53,0,0
20278,criticando.es,referral,7,tablet,3,13,0,0
20278,cupon.es,promotion,425,desktop,73,3699,79,10798.00583
20278,cupon.es,promotion,10,desktop,10,76,7,1137.291568
20278,cupon.es,promotion,23,desktop,23,181,10,1368.040168
20278,cupon.es,promotion,3,desktop,3,43,0,0
20278,cupon.es,promotion,20,desktop,20,231,3,377.064114
20278,cupon.es,promotion,3,desktop,3,10,0,0
20278,cupon.es,promotion,7,desktop,7,59,7,607.812713
20278,cupon.es,promotion,3,desktop,3,43,0,0
20278,cupon.es,promotion,3,desktop,3,13,3,760.227455
20278,cupon.es,promotion,3,desktop,3,13,3,760.227455
20278,cupon.es,promotion,3,desktop,3,40,3,230.748599
20278,cupon.es,promotion,185,mobile,26,2255,63,11578.31128
20278,cupon.es,promotion,10,mobile,10,145,3,982.470105
20278,cupon.es,promotion,7,mobile,7,119,3,982.470105
20278,cupon.es,promotion,3,mobile,3,16,3,273.608034
20278,cupon.es,promotion,3,mobile,3,96,0,0
20278,cupon.es,promotion,3,mobile,3,23,3,982.470105
20278,cupon.es,promotion,7,mobile,7,112,3,273.608034
20278,cupon.es,promotion,7,tablet,3,26,0,0
20278,cupon.es,referral,36,desktop,13,112,0,0
20278,cupon.es,referral,148,mobile,20,1609,0,0
20278,cupon.es,referral,3,mobile,3,20,0,0
20278,cupon.es,referral,3,mobile,3,102,0,0
20278,cupon.es,referral,7,mobile,7,122,0,0
20278,cupon.es,referral,3,mobile,3,102,0,0
20278,cuponation.es,referral,7,mobile,3,20,0,0
20278,cupones.es,referral,49,desktop,7,198,26,10334.5305
20278,cupones.es,referral,3,desktop,3,13,0,0
20278,cupones.es,referral,3,desktop,3,13,3,1291.816313
20278,cupones.es,referral,3,desktop,3,13,3,1291.816313
20278,cuponesmagicos.com,referral,129,desktop,26,768,36,3182.675639
20278,cuponesmagicos.com,referral,3,desktop,3,36,3,289.334149
20278,cuponesmagicos.com,referral,3,desktop,3,36,3,289.334149
20278,cuponesmagicos.com,referral,3,desktop,3,36,3,289.334149
20278,cuponesmagicos.com,referral,132,mobile,26,791,0,0
20278,cupooon.es,referral,13,desktop,7,13,0,0
20278,cupooon.es,referral,23,mobile,3,69,0,0
20278,cv.uoc.edu,referral,30,desktop,3,2492,30,31768.23678
20278,cv.uoc.edu,referral,3,desktop,3,277,3,3529.804087
20278,cv.uoc.edu,referral,3,desktop,3,277,3,3529.804087
20278,cv.uoc.edu,referral,3,desktop,3,277,3,3529.804087
20278,cv.uoc.edu,referral,3,desktop,3,277,3,3529.804087
20278,cv.uoc.edu,referral,3,desktop,3,277,3,3529.804087
20278,d-link,link-building,20,desktop,7,40,0,0
20278,debates.motos.coches.net,referral,10,desktop,3,79,0,0
20278,decathlon.es,referral,7,tablet,3,7,0,0
20278,delta-search.com,referral,40,desktop,7,890,0,0
20278,descuentos.elandroidelibre.com,referral,36,desktop,3,145,36,11512.53853
20278,descuentos.elandroidelibre.com,referral,3,desktop,3,13,3,1046.594412
20278,descuentos.elandroidelibre.com,referral,7,mobile,3,7,0,0
20278,descuentos.elandroidelibre.com,referral,10,tablet,3,20,0,0
20278,devolo.com,referral,30,desktop,7,158,0,0
20278,devolo.com,referral,26,tablet,3,175,0,0
20278,diariosur.es,referral,10,desktop,3,40,0,0
20278,doncupones.com,referral,56,desktop,16,162,0,0
20278,doncupones.com,referral,73,mobile,7,386,0,0
20278,dub109.mail.live.com,referral,36,desktop,3,508,0,0
20278,dub109.mail.live.com,referral,3,desktop,3,46,0,0
20278,dub109.mail.live.com,referral,3,desktop,3,46,0,0
20278,dub109.mail.live.com,referral,3,desktop,3,46,0,0
20278,dub111.mail.live.com,referral,33,mobile,3,59,0,0
20278,dub114.mail.live.com,referral,10,desktop,3,188,0,0
20278,dub115.mail.live.com,referral,20,desktop,7,20,0,0
20278,dub117.mail.live.com,referral,7,desktop,3,53,0,0
20278,dub117.mail.live.com,referral,7,mobile,3,13,0,0
20278,dub120.mail.live.com,referral,10,desktop,3,188,0,0
20278,dub121.mail.live.com,referral,36,desktop,3,254,0,0
20278,dub121.mail.live.com,referral,20,mobile,3,178,0,0
20278,dub122.mail.live.com,referral,79,desktop,13,626,36,7905.917153
20278,dub122.mail.live.com,referral,7,desktop,7,53,3,718.719741
20278,dub122.mail.live.com,referral,3,desktop,3,20,0,0
20278,dub122.mail.live.com,referral,3,desktop,3,33,3,718.719741
20278,dub122.mail.live.com,referral,3,desktop,3,33,3,718.719741
20278,dub123.mail.live.com,referral,10,desktop,3,59,0,0
20278,dub124.mail.live.com,referral,33,desktop,3,165,0,0
20278,dub125.mail.live.com,referral,20,desktop,3,20,0,0
20278,dub126.mail.live.com,referral,7,desktop,3,7,0,0
20278,dub126.mail.live.com,referral,36,mobile,3,369,0,0
20278,dub126.mail.live.com,referral,3,mobile,3,40,0,0
20278,dub126.mail.live.com,referral,3,mobile,3,40,0,0
20278,dub126.mail.live.com,referral,3,mobile,3,40,0,0
20278,dub126.mail.live.com,referral,53,tablet,3,495,0,0
20278,dub127.mail.live.com,referral,86,desktop,10,1055,59,12689.78828
20278,dub127.mail.live.com,referral,3,desktop,3,76,3,1359.929844
20278,dub127.mail.live.com,referral,7,desktop,7,106,7,1409.976476
20278,dub127.mail.live.com,referral,3,desktop,3,76,3,1359.929844
20278,dub127.mail.live.com,referral,7,desktop,7,106,7,1409.976476
20278,dub127.mail.live.com,referral,3,desktop,3,76,3,1359.929844
20278,dub127.mail.live.com,referral,3,desktop,3,30,3,50.046632
20278,dub128.mail.live.com,referral,59,desktop,7,267,0,0
20278,dub129.mail.live.com,referral,125,desktop,10,422,0,0
20278,dub130.mail.live.com,referral,89,desktop,10,577,26,1714.113614
20278,dub130.mail.live.com,referral,3,desktop,3,10,0,0
20278,dub130.mail.live.com,referral,10,desktop,10,66,3,214.264202
20278,dub130.mail.live.com,referral,3,desktop,3,10,0,0
20278,dub130.mail.live.com,referral,3,desktop,3,36,3,214.264202
20278,dub130.mail.live.com,referral,3,desktop,3,10,0,0
20278,dub130.mail.live.com,referral,3,desktop,3,36,3,214.264202
20278,dub130.mail.live.com,referral,73,mobile,7,369,0,0
20278,dub130.mail.live.com,referral,7,mobile,7,40,0,0
20278,dub130.mail.live.com,referral,3,mobile,3,13,0,0
20278,dub130.mail.live.com,referral,3,mobile,3,26,0,0
20278,dub130.mail.live.com,referral,3,mobile,3,13,0,0
20278,dub131.mail.live.com,referral,138,desktop,7,1022,33,9707.332138
20278,dub131.mail.live.com,referral,10,desktop,7,92,3,970.733214
20278,dub131.mail.live.com,referral,3,desktop,3,30,0,0
20278,dub131.mail.live.com,referral,7,desktop,7,56,3,970.733214
20278,dub131.mail.live.com,referral,3,desktop,3,30,0,0
20278,duckduckgo.com,referral,7,desktop,3,7,0,0
20278,duckduckgo.com,referral,10,tablet,3,59,0,0
20278,dyson,link-building,23,desktop,3,66,0,0
20278,economia.elpais.com,referral,10,desktop,3,218,0,0
20278,el_pais,display,7,mobile,3,7,0,0
20278,elandroidelibre.com,referral,10,desktop,3,30,0,0
20278,elandroidelibre.com,referral,46,mobile,20,112,0,0
20278,elandroidelibre.com,referral,7,tablet,3,7,0,0
20278,elchapuzasinformatico.com,referral,7,desktop,3,7,0,0
20278,elconfidencial.com,referral,10,desktop,3,10,0,0
20278,eldia.es,referral,20,mobile,3,376,0,0
20278,electrodomia.com,referral,7,mobile,3,26,0,0
20278,elnortedecastilla.es,referral,7,desktop,3,138,0,0
20278,elotrolado.net,referral,10,desktop,3,40,0,0
20278,elpais,display,1266,desktop,373,5404,0,0
20278,elpais,display,333,mobile,119,870,0,0
20278,elpais,display,498,tablet,148,1401,0,0
20278,elpais.com,referral,43,desktop,16,79,0,0
20278,elpais.com,referral,30,tablet,7,115,0,0
20278,es.beruby.com,referral,7,desktop,3,7,0,0
20278,es.couponandgo.com,referral,13,desktop,7,33,0,0
20278,es.couponandgo.com,referral,66,mobile,10,577,0,0
20278,es.kompass.com,referral,7,desktop,3,26,0,0
20278,es.remington-europe.com,referral,7,desktop,3,7,0,0
20278,es.remington-europe.com,referral,7,tablet,3,7,0,0
20278,es.search.yahoo.com,referral,307,desktop,73,2568,0,0
20278,es.search.yahoo.com,referral,3,desktop,3,53,0,0
20278,es.search.yahoo.com,referral,7,desktop,7,142,0,0
20278,es.search.yahoo.com,referral,7,desktop,7,142,0,0
20278,es.search.yahoo.com,referral,7,desktop,7,122,0,0
20278,es.wikomobile.com,referral,33,desktop,7,46,0,0
20278,expansion.com,referral,33,desktop,3,79,0,0
20278,expansion.com,referral,7,tablet,3,13,0,0
20278,facebook,rrss,603,desktop,40,2759,0,0
20278,facebook,rrss,3,desktop,3,43,0,0
20278,facebook,rrss,112,mobile,43,521,0,0
20278,facebook,rrss,16,tablet,7,56,0,0
20278,facebook.com,referral,135,desktop,26,788,0,0
20278,feedly.com,referral,195,desktop,7,224,0,0
20278,flipit.com,referral,145,desktop,20,765,0,0
20278,flipit.com,referral,3,desktop,3,10,0,0
20278,forocoches.com,referral,30,desktop,10,30,0,0
20278,forocoches.com,referral,10,tablet,3,30,0,0
20278,forodvd.com,referral,53,desktop,16,119,0,0
20278,forodvd.com,referral,43,mobile,13,89,0,0
20278,go.redirectingat.com,referral,7,desktop,3,13,0,0
20278,google,cpc,46657,desktop,11196,214815,1114,468778.0607
20278,google,cpc,49,desktop,46,808,23,12482.0519
20278,google,cpc,188,desktop,171,2107,46,16195.82187
20278,google,cpc,16,desktop,10,366,10,8008.021513
20278,google,cpc,76,desktop,73,1642,40,12135.0883
20278,google,cpc,10,desktop,10,76,3,4922.208195
20278,google,cpc,135,desktop,135,1932,66,29466.25658
20278,google,cpc,16,desktop,16,293,7,2835.909849
20278,google,cpc,40,desktop,36,501,16,3130.617911
20278,google,cpc,23,desktop,23,392,20,9515.157029
20278,google,cpc,82,desktop,63,1876,13,7929.720623
20278,google,cpc,109,desktop,99,1780,86,35965.92273
20278,google,cpc,40,desktop,40,1134,23,8892.739139
20278,google,cpc,3,desktop,3,59,0,0
20278,google,cpc,7,desktop,7,106,7,3092.473015
20278,google,cpc,10,desktop,3,92,0,0
20278,google,cpc,16,desktop,16,247,3,40.188962
20278,google,cpc,13,desktop,13,221,7,689.47642
20278,google,cpc,31986,mobile,7464,143233,145,40945.79334
